,0
R_HDCEAt,False
R_HDD2COAtx,False
R_HESTRATRIOLte,False
R_HESTRATRIOLtr,False
R_HEX1,True
R_HPYRR2x,True
R_AKGDm,True
R_HPYRRy,True
R_HPYRtp,False
R_HEX10,True
R_HEX4,True
R_HEX7,True
R_HEXCCOAtx,False
R_HRETNtn,False
R_HS1ly,True
R_HEXCCPT1,True
R_AKGMALtm,False
R_HEXCCPT2,True
R_HEXCCRNt,True
R_HS2ly,True
R_HEXCt,False
R_HS3ly,True
R_AKGt4_3,False
R_HS4ly,True
R_HSAT1ly,True
R_HSAT2ly,True
R_HGNTOR,True
R_HIBDm,False
R_HSAT3ly,True
R_HISDr,True
R_AKGtp,False
R_HISDC,True
R_HISTASE,True
R_HSAT4ly,True
R_HSD11B1r,False
R_HSD11B2r,False
R_HSD17B1,False
R_HSD17B2r,True
R_HSD17B3r,True
R_HISTAVESSEC,True
R_HISTAtu,False
R_HISt4,True
R_HIStN1,False
R_HIStiDF,True
R_HSD17B42x,True
R_AKR1C1,True
R_HSD17B4x,True
R_HKYNH,True
R_HKt,True
R_HSD17B7r,True
R_AKR1C41,True
R_HSD17B8r,True
R_HSD17B9r,True
R_HMBS,True
R_HMGCOARr,True
R_AKR1C42,True
R_HSD3A1r,False
R_HMGCOARx,True
R_AKR1D,True
R_HMGCOAS,False
R_HSD3A2r,False
R_HSD3B11,True
R_AKR1D2,True
R_HSD3B11r,True
R_HSD3B12r,True
R_HMGCOASm,False
R_HMGCOAtm,False
R_HMGCOAtx,False
R_HMGLm,True
R_HMGLx,True
R_HOMt4,True
R_HSD3B13,True
R_HSD3B13r,True
R_HSD3B2r,True
R_HSD3B3r,True
R_HSD3B7,True
R_HSD3B7P,True
R_ALAASNNaEx,True
R_HOXG,True
R_HPACtr,False
R_HPCLx,True
R_HPDCACRNCPT1,True
R_HSPASEly,True
R_HSPGt,True
R_HPDCACRNCPT2,True
R_ALACYSNaEx,True
R_HPDCACRNt,True
R_HPDCAt,False
R_HSPGtly,True
R_HTAXOLte,False
R_HXANtl,False
R_ALADGLNexR,False
R_HXANtx,True
R_HXPRT,True
R_HPROxm,True
R_HPYRDC,True
R_HPYRDCm,True
R_HYPOE,True
R_ALADGLYexR,False
R_HYPTROX,True
R_ALAGLNNaEx,True
R_HYXNt,False
R_IMACTD_m,True
R_IMPC,False
R_IMPD,True
R_INOSTO,True
R_INSKm,True
R_Htg,False
R_Htm,True
R_Htr,False
R_Htx,False
R_ALAGLNexR,False
R_ICDHxm,True
R_ICDHyr,True
R_INSTt2,False
R_INSTt4,False
R_INSTt4_2,False
R_ALAGLYexR,False
R_INSt,False
R_INSt4,True
R_INSt5,True
R_ICDHyp,True
R_ICDHym,False
R_IDHPOXOX2b,True
R_INStl,False
R_IDHPOXOX3,True
R_ALAR,False
R_IDHPOXOX4,True
R_INStm,False
R_IPDDIx,False
R_IPDPtr,False
R_IDHPOXOXb,True
R_IDOAASE1ly,True
R_IPDPtx,False
R_ALASERNaEx,True
R_ITCOAL1m,False
R_IDOAASE2ly,True
R_IDOAASE3ly,True
R_IDOAASE4ly,True
R_IDOURtly,False
R_IDPtn,False
R_ITCOALm,False
R_ITPtn,False
R_ILETA,False
R_IZPN,True
R_ALASm,True
R_It,False
R_KAS8,True
R_ILETAm,False
R_ILEt4,True
R_ILEtmi,False
R_KCC2t,False
R_ILEtec,False
R_ALATA_L,False
R_KCCt,False
R_KDNH,True
R_ALATHRNaEx,True
R_KHK,True
R_KHK2,True
R_IMACTD,True
R_KHK3,True
R_ALAt2r,False
R_KSII_CORE2t,True
R_KSII_CORE2tly,True
R_LEUKTRB4tr,False
R_LEUKTRD4t,False
R_LEUKTRD4tr,False
R_KSII_CORE4t,True
R_ALAt2rL,False
R_KSII_CORE4tly,True
R_KSIt,True
R_KSItly,True
R_KYN,True
R_KYN3OX,True
R_LEUKTRE4t,False
R_LEUKTRF4t,False
R_LEUTA,False
R_KYNAKGAT,True
R_KYNATESYN,True
R_LEUTAm,False
R_ALAt4,True
R_LEUt4,True
R_LEUt5m,False
R_LEUtec,False
R_LFORKYNHYD,True
R_Kt3g,False
R_L_LACDcm,True
R_L_LACt2r,False
R_L_LACt4r,False
R_LGNCCOAtx,False
R_ALAtN1,False
R_LGNCCPT1,True
R_L_LACtcm,False
R_L_LACtm,False
R_LACZe,True
R_LGNCCPT2,True
R_LACZly,True
R_ALCD2y,True
R_LALDD,False
R_LGNCCRNt,True
R_LALDO,False
R_ALDD19xr,True
R_LALDO2,True
R_LALDO2x,True
R_LAPCOAl,True
R_LGNCt,False
R_LGTHL,True
R_LIMNENte,False
R_LINKDEG1ly,True
R_LINKDEG2ly,True
R_LCADi,True
R_LCADi_D,True
R_LINKDEG3ly,True
R_ALDD19x_P,True
R_LINKDEG4ly,True
R_LCADi_Dm,True
R_LCADm,True
R_LCAT1e,True
R_LCTStg,True
R_LIPOti,True
R_ALDD20x,True
R_LNELDCCPT1,True
R_LCTStl,True
R_LCYSTAT,False
R_LNELDCCPT2,True
R_LCYSTATm,False
R_LNELDCCRNt,True
R_ALDD20xm,True
R_LNELDCt,False
R_LNLCCPT1,True
R_LCYSTCBOXL,True
R_LDH_D,False
R_ALDD21,True
R_LNLCCPT2,True
R_LNLCCRNt,True
R_LNLCt,False
R_LNLNCACPT1,True
R_LNLNCACPT2,True
R_LNLNCACRNt,True
R_LNLNCAt,False
R_LDH_Lm,False
R_LEUKTRA4t,False
R_LEUKTRA4tr,False
R_LNLNCGCPT1,True
R_LNLNCGCPT2,True
R_ALDD2x,True
R_LNLNCGCRNt,True
R_LYSt4,True
R_LNLNCGt,False
R_ALDD2xm,True
R_LYSt5r,True
R_LYStip,True
R_LNS14DM,True
R_LYStm,False
R_ALDD2y,True
R_LYStn,False
R_LNS14DMr,True
R_LNSTLSr,True
R_M1316Mg,True
R_ALDSTRNte,False
R_M13N2Tg,True
R_LPCHOLt,False
R_LPCOXp,True
R_LPS,True
R_M13N4Tg,True
R_ALDSTRNtm,False
R_M14NTg,True
R_M16N4Tg,True
R_M16N6Tg,True
R_M16NTg,True
R_M4ATAer,True
R_LPS2,True
R_LPS2e,True
R_LPS3,True
R_LPS3e,True
R_LPS4e,True
R_LPSe,True
R_M4BET2er,True
R_LRAT,True
R_ALKP,True
R_LRAT1,True
R_LRAT2,True
R_M4BTAer,True
R_M4CET3er,True
R_M4MPDOL_Lter,True
R_LS3,False
R_M4MPDOL_Uter,True
R_LSTO1r,True
R_ALOX12,True
R_LSTO2r,True
R_LTA4H,True
R_M7MASNBterg,True
R_LTC4CP,False
R_MERCPLACCYSt,True
R_LTC4Sr,True
R_LTD4DP,False
R_LTDCL,True
R_LYSMTF1n,True
R_LYSMTF2n,True
R_M8MASNterg,True
R_MACACI,True
R_MACOXO,True
R_MAGt,False
R_MALSO3tm,False
R_MALSO4tm,False
R_MALT,True
R_MALTSULtm,False
R_MALTe,True
R_LYSMTF3n,True
R_LYSOXp,True
R_MALTly,True
R_MESCOALm,True
R_MALTt1r,False
R_MALtm,False
R_MMEm,False
R_MMMm,False
R_METAT,True
R_MMSAD1m,True
R_MMSAD3m,True
R_MMTSADm,True
R_MOGAT,True
R_MTAP,True
R_MAN1PT2,True
R_MAN1_6B1er,True
R_MAN1_7Ber,True
R_MAN2_6B1er,True
R_MAN2_7Cer,True
R_MAN6PI,False
R_METLEUex,True
R_MANt1r,False
R_MANt4,False
R_MTHFC,False
R_MTHFCm,False
R_MTHFD,False
R_MTHFD2i,False
R_MANter,True
R_MANtg,True
R_MANtly,True
R_MAOLNOR,True
R_MTHFD2m,False
R_METS,True
R_MTHFDm,False
R_MTHFR3,True
R_MTHGXLt,True
R_MAOX,True
R_MCCCrm,False
R_METt4,True
R_MCD,True
R_MTRI,False
R_MCDm,True
R_METtec,False
R_MCDp,True
R_MCITS,True
R_N2M2NMASNt,True
R_N2M2NMASNtly,True
R_N3Tg,True
R_N4Tg,True
R_NABTNO,True
R_MCLACCYSR,True
R_MCOATA,False
R_NABTNOm,True
R_MEVK1x,True
R_NACASPAH,True
R_NACASPtm,True
R_MCOATAm,False
R_MG1er,True
R_MCPST,True
R_MDH,False
R_MDHm,False
R_NACHEX10ly,True
R_NACHEX11ly,True
R_NACHEX12ly,True
R_NACHEX13ly,True
R_NACHEX14ly,True
R_NACHEX15ly,True
R_MDRPD,True
R_ME1m,True
R_NACHEX16ly,True
R_MG2er,True
R_NACHEX17ly,True
R_NACHEX18ly,True
R_ME2,True
R_ME2m,True
R_MECOALm,False
R_MECOAS1m,False
R_NACHEX19ly,True
R_MELATN23DOX,True
R_NACHEX1ly,True
R_MG3er,True
R_NACHEX20ly,True
R_MELATNOX,True
R_NACHEX21ly,True
R_MGACONm,False
R_NACHEX22ly,True
R_NACHEX23ly,True
R_NACHEX24ly,True
R_MEOHt2,False
R_MEOHtly,False
R_MEOHtr,False
R_MEPIVESSte,True
R_NACHEX25ly,True
R_NACHEX26ly,True
R_NACHEX27ly,True
R_NACHEX2ly,True
R_NACHEXA14ly,True
R_NACHEX3ly,True
R_MGCHrm,False
R_NACHEX4ly,True
R_NACHEX5ly,True
R_NACHEX6ly,True
R_NACHEXA15ly,True
R_NACHEXA16ly,True
R_NACHEXA17ly,True
R_NACHEX7ly,True
R_NACHEXA18ly,True
R_NACHEX8ly,True
R_MGSA,True
R_NACHEX9ly,True
R_NACHEXA10ly,True
R_NACHEXA19ly,True
R_NACHEXA1ly,True
R_NACHEXA11ly,True
R_NACHEXA20ly,True
R_MGSA2,True
R_NACHEXA21ly,True
R_NACHEXA22ly,True
R_NACHEXA2ly,True
R_NACHEXA12ly,True
R_NACHEXA13ly,True
R_NDP8ex,True
R_NACHEXA3ly,True
R_NACHEXA4ly,True
R_NACHEXA5ly,True
R_NACHEXA6ly,True
R_MHISOR,True
R_NACHEXA7ly,True
R_NACHEXA8ly,True
R_NACHEXA9ly,True
R_NDPK1,False
R_NDPK10,False
R_MI13456PK,True
R_NACt,True
R_NDPK10m,False
R_MI13456Ptn,False
R_NDPK10n,False
R_NADH2_u10m,True
R_NADHtpu,True
R_NADHtru,True
R_NADK,True
R_NADN,True
R_NDPK1m,False
R_NDPK1n,False
R_NDPK2,False
R_NDPK2m,False
R_NDPK2n,False
R_NDPK3,False
R_NDPK3m,False
R_NADNe,True
R_NADPHtru,True
R_NADPHtxu,True
R_NADPN,True
R_NDPK3n,False
R_NDPK4,False
R_NDPK4m,False
R_NDPK4n,False
R_NDPK5,False
R_NADPNe,True
R_NADPtru,True
R_NADPtxu,True
R_NADS2,True
R_NDPK5m,False
R_NDPK5n,False
R_NADtn,False
R_MI1345PKn,True
R_NADtpu,True
R_NADtru,True
R_NAGA2ly,True
R_NDPK6,False
R_NDPK6m,False
R_NAGAlby,True
R_MI1345PP,True
R_NAGAly,True
R_NAGLCAly,True
R_NDPK6n,False
R_NDPK7,False
R_NDPK7m,False
R_NDPK7n,False
R_NDPK8,False
R_NAHCO3_HCLt,False
R_NAIt,False
R_NDPK8m,False
R_MI1346PKn,True
R_NDPK8n,False
R_NAt,False
R_NAt3_1,False
R_NAt3_1g,False
R_NAt5,False
R_NAtx,False
R_NDPK9,False
R_NDPK9m,False
R_NDPK9n,False
R_NH4t3r,False
R_NH4tn,False
R_NH4tp,False
R_NBAHH_ir,True
R_NCAMUP,True
R_NCCt,True
R_MI1346Ptn,False
R_NCKt,False
R_MI134P4P,True
R_NCNt,False
R_NICRNS,True
R_NDP10ex,True
R_MI134PK,True
R_NDP3ex,True
R_NICRNTtn,False
R_NIFEDIPINEte,False
R_NDP6,True
R_MI134PP,True
R_NDP7er,True
R_NDP7ex,True
R_NKCC2t,False
R_NKCCt,False
R_NMNATm,True
R_NMNATn,True
R_NDP7g,True
R_NDP8,True
R_MI13PP,True
R_NMNAT,False
R_NMNS,True
R_NMNtn,False
R_NMPTRCOX,True
R_NNATr_copy1,True
R_NRPPHRVESSEC,True
R_NRPPHRt4_2_r,False
R_NRPPHRtu,False
R_NRVNCCOAtx,False
R_NNATm,True
R_NNATn,True
R_NRVNCCPT1,True
R_NNATr_copy2,False
R_NRVNCCPT2,True
R_MI1456PKn,True
R_NRVNCCRNt,True
R_NRVNCt,False
R_NNDPR,True
R_NNMT,True
R_NS26T2g,True
R_NORANMT,True
R_NS26Tg,True
R_MI145P6Kn,True
R_NT5C,True
R_NOS1,True
R_MI145PK,True
R_NOS2,True
R_NOt,False
R_NTD1,True
R_NTD10,True
R_NTD12,True
R_NP1,True
R_MI145PKn,True
R_NPTHLte,False
R_MI145PP,True
R_NRPPHRSFt,True
R_NTD1m,True
R_NTD2,True
R_NTD2e,True
R_NTD2l,True
R_NTD2m,True
R_NTD3l,True
R_NTD4,True
R_ORETNF2,True
R_ORETNtn,False
R_ORETNtn2,False
R_NTD4e,True
R_NTD4l,True
R_MI14P4P,True
R_MI14PP,True
R_MI14Ptn,False
R_ORNDC,True
R_MI1P_Dtn,False
R_ORNTArm,False
R_NTD5,True
R_NTD5l,True
R_MI1PP,True
R_NTD5m,True
R_ORNt3m,False
R_ORNt4m,False
R_MI1PS,True
R_ORNt,True
R_ORPT,False
R_NTD6,True
R_NTD6l,True
R_NTD7e,True
R_OXAHCOtex,True
R_MI3456PK,True
R_OXAtp,True
R_NTD7l,True
R_NTD8,True
R_NTD8l,True
R_NTD9,True
R_NTD9e,True
R_P45011A1m,True
R_P45011B11m,True
R_P45011B12m,True
R_P45011B21m,True
R_P45017A1r,True
R_P45017A2r,True
R_NTD9l,True
R_NTMELYStner,True
R_NTP3e,True
R_P45017A3r,True
R_MI34PP,True
R_P45017A4r,True
R_P45019A1r,True
R_NTPP10,True
R_NTPP11,True
R_NTPP9,True
R_P45019A2r,True
R_P4501B1r,True
R_O16G1e,True
R_MI3PP,True
R_O16G2e,True
R_O2St,False
R_P45021A1r,True
R_P45021A2r,True
R_P45027A11m,True
R_P45027A12m,True
R_O2Stm,False
R_O2Stn,False
R_P45027A13m,True
R_MI4PP,True
R_P45027A14m,True
R_P45027A15m,True
R_P45027A16m,True
R_P45027A1m,True
R_P4502C18,True
R_P4502C19,True
R_P4502C8,True
R_P4502D6,True
R_O2Stx,False
R_O2t,False
R_O2ter,False
R_O2tm,False
R_O2tn,False
R_O2tp,False
R_P4502E1,True
R_P4502F1,True
R_OAGD3te,False
R_P45039A1r,True
R_MICITDr,False
R_P4503A4,True
R_P4503A43r,True
R_OAGD3tg,False
R_OAGT3te,False
R_OAGT3tg,False
R_P4503A5,True
R_MINOHPtn,False
R_P4503A7r,True
R_P45046A1r,True
R_OBDHc,True
R_OCBTm,True
R_MLTG1,True
R_OCCOAtm,True
R_OCCOAtx,False
R_P4504B1r,True
R_MLTG1e,True
R_P4504F121r,True
R_P4504F122r,True
R_OCDCAt,False
R_OCDCEAt,False
R_MLTG1ly,True
R_OCOAT1m,False
R_OCTAt,False
R_ODECOAtx,False
R_OIVD1m,True
R_P4504F123r,True
R_P4504F81r,True
R_P4507A1r,True
R_P4507B11r,True
R_OIVD2m,True
R_P4507B12r,True
R_OIVD3m,True
R_MM5ag,True
R_OMEPRAZOLEte,False
R_OMPDC,True
R_P4508B11r,True
R_P4508B13r,True
R_P450LTB4r,True
R_P450SCC1m,False
R_MM5bg,True
R_P5CDm,True
R_ONPTHLte,False
R_OPAH,True
R_P5CR,True
R_ORETNF,True
R_MM5cg,True
R_P5CRm,True
R_P5CRx,True
R_MM6B1ag,True
R_P5CRxm,True
R_PA_HStn,False
R_PCFLOPm,True
R_PACCOAL,True
R_MM6B1bg,True
R_PAFH,True
R_PAFHe,True
R_PAFS,True
R_PAFt,False
R_PAIL45P_HStn,False
R_PCHOLP_hs,True
R_PCHOLPg_hs,True
R_PCHOLPm_hs,True
R_PCHOLPr_hs,True
R_PCHOL_HSter,False
R_PCHOL_HStg,False
R_PAIL4P_HStn,False
R_PAIL_HStn,False
R_PAN4PP,True
R_PCLAD,True
R_PAPStg,False
R_MM6B2g,True
R_PAPtg,True
R_PCLYSOX,True
R_PCREATtmdiffir,True
R_PA_HSter,False
R_MM6ag,True
R_PA_HStg,False
R_PCRNtc,True
R_MM6bg,True
R_PCRNtm,True
R_PCm,True
R_MM7Ag,True
R_PCt,False
R_PDE1,True
R_PDE1g,True
R_PHACCOAGLNAC,True
R_MM7B1g,True
R_PHCDm,True
R_PHCHGSm,False
R_PHEACGLNt,False
R_PHEMEt,True
R_PHEMEtm,False
R_PDE4,True
R_PDE4g,True
R_PDHm,True
R_PDX5POi,False
R_PDXPP,True
R_PEAMNO,True
R_PECGONCOATr,True
R_MM7B2g,True
R_PEFLIP,True
R_PEFLIPm,True
R_PHETA1,False
R_PHETA1m,False
R_MM7Cag,True
R_PHETHPTOX2,True
R_PHEt4,True
R_PEPCK_re,True
R_PEPCKm,True
R_PEPLYStn,False
R_PERILLYLte,False
R_PHYCBOXL,True
R_MM7Cbg,True
R_PHYHx,True
R_PHYQt,True
R_PEROXx,True
R_PETHCT,True
R_PETOHMm_hs,True
R_PETOHMr_hs,True
R_PE_HSter,False
R_PHYTt,False
R_PI345P3P,True
R_PI345P3Pn,True
R_PI345P5Pn,True
R_PI34P3Pn,True
R_PE_HStg,False
R_PE_HStm,False
R_PI34P4Pn,True
R_PEt,False
R_MM8Ag,True
R_PFK,True
R_PFK26,True
R_PI34P5K,True
R_PI34P5Kn,True
R_PI35P3P,True
R_PGCD,True
R_MM8Ber,True
R_PGDI,False
R_PGDIr,False
R_PI3P3Pn,True
R_PI3P4K,True
R_PI3P4Kn,True
R_PGESr,False
R_PGI,False
R_MM8Cg,True
R_PGISr,False
R_PGK,False
R_PI3P5K,True
R_PI3PP,True
R_PI45P3K,True
R_PI45P3Kn,True
R_PI45P4P,True
R_PI45P5P,True
R_PGL,True
R_PGLYCP,True
R_PGLYCt,False
R_PGLer,True
R_PGM,False
R_PGMT,False
R_PGPPT,True
R_PI45P5Pn,True
R_PI45PLC,True
R_PI45PLCn,True
R_PGPP_hs,True
R_PGS,True
R_PI4P3K,True
R_PGSr,True
R_MMCD,True
R_PI4P3Ker,True
R_PI4P3Kn,True
R_PI4P4Pn,True
R_PI4P5K,True
R_MMCDm,True
R_PI4P5Kn,True
R_PI5P4Kn,True
R_PIACGT,True
R_PIK3,True
R_PIK3er,True
R_PIK3n,True
R_PIK4,True
R_PIK4n,True
R_PIK5,True
R_PIK5n,True
R_PI4PLCn,True
R_PI4PP,True
R_PI5P3K,True
R_PI5P3Ker,True
R_PI5P4K,True
R_LCARR,True
R_PIPLCn,True
R_PIt2m,False
R_MMCDp,True
R_PPDOy,True
R_PTRCAT1,True
R_PPItr,False
R_PPItx,False
R_PPM,False
R_PPMI12346Ptn,False
R_PPMI1346Ptn,False
R_PPNCL3,True
R_PPOR,True
R_PPPG9tm,False
R_PIt2m_2,False
R_PIt7_copy1,False
R_PIt7_copy2,True
R_PIt8,False
R_PIt9,False
R_PIter,False
R_PItg,True
R_PItn,False
R_PItx,False
R_PLA2,True
R_PLYSPSer,True
R_PPPGOm,True
R_PPPItn,False
R_PRAGSr,False
R_PRAIS,True
R_PTRCOX1,True
R_PRASCSi,False
R_PRDX,True
R_PMANM,False
R_PMEVKx,True
R_PMI12346PH,True
R_PUNP1,False
R_PMI12346PHn,True
R_PMI1346PH,True
R_PMI1346PHn,True
R_PMTCOAtx,False
R_PNP,False
R_PRDXl,True
R_PRFGS,True
R_PRGNLONESULT,True
R_PRGNLONEtm,False
R_PRGNLONEtr,False
R_PRGSTRNt,False
R_PRISTANALtx,False
R_PRISTCOAtx,False
R_PRISTtx,False
R_PNTEH,True
R_PNTK,True
R_PNTKm,True
R_PNTOt5,True
R_PPA,True
R_PRO1x,True
R_PRO1xm,True
R_PPA2,True
R_PUNP2,False
R_PPA2m,True
R_PPAP,True
R_PROAKGOX1r,True
R_PROD2,True
R_PROD2m,True
R_PPAer,True
R_PUNP3,False
R_PPAm,True
R_PPAn,True
R_PRODt2r,False
R_PRODt2rL,False
R_PUNP4,False
R_PROSTGD2t,False
R_PROSTGE1t,False
R_PPAtr,True
R_PPAtm,True
R_PPBNGS,True
R_PROSTGE1t3,True
R_PROSTGE2t,False
R_PROSTGE2t2,False
R_PROSTGE2t3,True
R_PROSTGF2t,False
R_PPCDC,True
R_PPCOACm,True
R_PPCOAOm,True
R_PPD2CSPp,True
R_PROSTGH2t,False
R_PUNP5,False
R_PUNP6,False
R_PROSTGI2t,False
R_PROSTGI2tr,False
R_RIBt2,True
R_PROt2r,False
R_PUNP7,False
R_PROt2rL,False
R_RNDR1,True
R_PVD3,False
R_RNDR2,True
R_RNDR3,True
R_PROt4,True
R_PYAM5PO,False
R_PROt4_2_r,False
R_PROtm,False
R_PRPNCOAHYDm,True
R_RNDR4,True
R_RNMK,True
R_RPE,False
R_PRPNCOAHYDx,True
R_PYAM5Ptm,False
R_PRPPS,False
R_PSDm_hs,True
R_RPI,False
R_PYDAMK,True
R_RTOT1,True
R_PSERT,True
R_PSFLIP,True
R_PSFLIPm,True
R_PSP_L,True
R_PSSA1_hs,False
R_PYDAMtr,False
R_PSSA2_hs,False
R_PS_HSter,False
R_RTOT2,True
R_RTOT3,True
R_PYDX5Ptm,False
R_RTOT4,True
R_RTOT5,True
R_PS_HStg,False
R_PSt3,False
R_PTDCACRNCPT1,True
R_RTOT6,True
R_PYDXDH,True
R_PTDCACRNCPT2,True
R_PTDCACRNt,True
R_RTOTAL2CRNCPT1,True
R_PYDXK,True
R_RTOTAL2CRNCPT2,True
R_PTDCAt,False
R_PTE2x,True
R_PTE3x,True
R_RTOTAL2CRNt,True
R_RTOTAL2t,False
R_PTE4x,True
R_RTOTAL3CRNCPT1,True
R_PYDXNK,True
R_RTOTAL3CRNCPT2,True
R_PTE5x,True
R_PTHPS,True
R_RTOTAL3CRNt,True
R_RTOTAL3t,False
R_RTOTALCRNCPT1,True
R_RTOTALCRNCPT2,True
R_RTOTALCRNt,True
R_PTHPSn,True
R_PTPATi,False
R_PYDXNtr,False
R_RTOTALt,False
R_RTOT_2,True
R_RTOT_3,True
R_Rtotaltl,False
R_Rtotaltp,False
R_S23T2g,True
R_S6T10g,True
R_PYDXPP,True
R_S6T11g,True
R_S23T3g,True
R_S23T4g,True
R_S23Tg,True
R_S26Tg,True
R_S6T12g,True
R_S6T13g,True
R_S2L2FN2M2MASNt,True
R_PYDXtr,False
R_S2L2FN2M2MASNtly,True
R_S6T14g,True
R_S6T15g,True
R_S2L2N2M2MASNtly,True
R_S6T16g,True
R_S2T1g,True
R_PYK,True
R_S2T2g,True
R_S2T3g,True
R_S2T4g,True
R_S2TASE1ly,True
R_S6T17g,True
R_S6T18g,True
R_S6T19g,True
R_S6T1g,True
R_S6T20g,True
R_S6T21g,True
R_S2TASE2ly,True
R_S2TASE3ly,True
R_S6T22g,True
R_S2TASE4ly,True
R_S6T23g,True
R_PYLALDOX,True
R_S6T24g,True
R_S6T25g,True
R_S2TASE5ly,True
R_S3T1g,True
R_S3T2g,True
R_S3T3g,True
R_S6T2g,True
R_PYLALDOXm,True
R_S6T3g,True
R_S6T4g,True
R_S6T5g,True
R_S3TASE1ly,False
R_S3TASE2ly,False
R_S3TASE3ly,False
R_S4T1g,True
R_S4T2g,True
R_S4T3g,True
R_S4T4g,True
R_S6T6g,True
R_S6T7g,True
R_S6T8g,True
R_S6T9g,True
R_S6TASE10ly,False
R_S4T5g,True
R_S4T6g,True
R_S6TASE11ly,False
R_PYNP2r,False
R_S6TASE12ly,False
R_S6TASE13ly,False
R_S6TASE14ly,False
R_S4TASE1ly,False
R_S4TASE2ly,False
R_S4TASE3ly,False
R_S6TASE15ly,False
R_PYRt2m,False
R_S6TASE16ly,False
R_S6TASE17ly,False
R_S4TASE4ly,False
R_S4TASE5ly,False
R_S6TASE18ly,False
R_SALMCOM2,True
R_S6TASE19ly,False
R_PYRt2p,False
R_S6TASE1ly,False
R_S6TASE20ly,False
R_S6TASE21ly,False
R_S6TASE22ly,False
R_S6TASE23ly,False
R_SAMHISTA,True
R_SARCOXp,True
R_SARCStex,True
R_S6TASE24ly,False
R_SARCStm,True
R_S6TASE25ly,False
R_PYRt2,False
R_S6TASE26ly,False
R_S6TASE2ly,False
R_SARCStp,True
R_SARDHm,True
R_S6TASE3ly,False
R_QUILSYN,True
R_S6TASE4ly,False
R_S6TASE5ly,False
R_S6TASE6ly,False
R_SBPP1er,True
R_SBPP3er,True
R_SBTD_D2,True
R_SBTR,True
R_S6TASE7ly,False
R_S6TASE8ly,False
R_SCP21x,False
R_RADH,False
R_SCP22x,False
R_SCP2x,True
R_SCP3x,True
R_S6TASE9ly,False
R_SACCD3m,True
R_SACCD4m,True
R_SADT,True
R_SALMCOM,True
R_SCPx,True
R_SEAHCYSHYD,True
R_SEAHCYStn,False
R_RADH2,True
R_SEASMETtn,False
R_SELADT,True
R_RADH3,False
R_SELCYSLY,True
R_SO4t4_3,False
R_RADH4,True
R_SELCYSLY2,True
R_SELCYSTGL,True
R_SELCYSTS,True
R_SO4tl,False
R_SOAT11,True
R_RAHY,True
R_SOAT11r,True
R_SOAT12,True
R_SELMETAT,True
R_SELNPS,True
R_SOAT12r,True
R_RAI1,False
R_SELt4_3,False
R_SERALANaEx,True
R_SOProd,True
R_RAI2,False
R_SPC_HSt,False
R_SPH1Pte,False
R_SERASNNaEx,True
R_SERCYSNaEx,True
R_RAI3,False
R_SERDGLNexR,False
R_SERDGLYexR,False
R_SERGLNNaEx,True
R_SERGLNexR,False
R_SERGLYexR,False
R_SERHL,True
R_SPH1Pter,False
R_SPHGNtr,False
R_SPHINGStl,False
R_SPHINGStr,False
R_SPHK21c,True
R_SERLYSNaex,True
R_SERPT,True
R_SPHMDAc,True
R_SPHMYLNtg,False
R_RAI4,False
R_SPHMYLNtl,False
R_SPHS1Pte,False
R_SERTHRNaEx,True
R_RAtn,False
R_SERt4,True
R_SPHS1Ptr,False
R_SPMDOX,True
R_SERtN1,False
R_RAtn3,False
R_SERtp,False
R_SFGTHi,False
R_SPMS,True
R_SGALSIDEtg,False
R_RBK,True
R_SGALSIDEtl,False
R_SPODM,True
R_SPODMe,True
R_SPODMm,True
R_SGPL11r,True
R_RBK_Dr,True
R_SGPL12r,True
R_SIAASE,True
R_SIAASE2ly,True
R_SIAASE3ly,True
R_SIAASE4ly,True
R_SIAASEly,True
R_SIAT4Bg,True
R_SIAT9g,True
R_SPODMn,True
R_SPODMx,True
R_SPR,True
R_SPRMS,True
R_SPRn,True
R_SPTix,True
R_SQLEr,True
R_SQLSr,True
R_SR5AR2r,True
R_SR5ARr,True
R_SRTN23OX,True
R_SLCBK1,True
R_SLDt,True
R_SLDx,False
R_SLDxm,False
R_SRTNACT,True
R_SRTNMTX,True
R_SMPD3g,True
R_RBTt,True
R_SMPD3l,True
R_SMPD4,True
R_SRTNt6_2_r,False
R_SRTNtu,False
R_SSALxm,True
R_SMS,True
R_ST3GAL21g,True
R_RDH1,False
R_ST3GAL22g,True
R_ST3GAL23g,True
R_ST3GAL61g,True
R_ST3GAL62g,True
R_ST6GALNAC21,True
R_ST6GALNAC22,True
R_SO4CLtex2,True
R_SO4HCOtex,True
R_SO4OXAtex2,True
R_SO4t4_2,False
R_SUCOAS1m,False
R_SUCOASm,False
R_ST6GALNAC23,True
R_ST6GALNAC24,True
R_SUCRe,True
R_RDH1a,True
R_ST6GALNAC25,True
R_ST6GALNAC26,True
R_ST6GALNAC27,True
R_ST6GALNAC28,True
R_SULFOX,True
R_Ser_Thrtg,False
R_ST6GALNAC31,True
R_RDH2,False
R_ST6GALNAC61,True
R_ST6GALNAC62,True
R_T2M26DCOAHLm,False
R_T2M26DCOAHLx,False
R_T4HCINNMFM,True
R_ST8SIA11,True
R_ST8SIA12,True
R_ST8SIA51g,True
R_ST8SIA52g,True
